      time    Ca++       CO3--      Mg++       Cl-        OH-        H2O        zzz        H+         CaCO3aq    MgCO3aq    HCO3-      H2CO3aq    CH4_aq     H2_aq      O2_aq      grafi(s)   CaCO3(s)   CaMgCO32s    c/s      porosity    pH       tot._Na_aq tot._K_aq    Ca_total   vx         tx       dtb_Ca++   dtb_CO3--  dtb_Mg++   dtb_Cl-    dtb_OH-    dtb_H2O    dtb_zzz    dtc_H+     dtc_CaCO3a dtc_MgCO3a dtc_HCO3-  dtc_H2CO3a dtc_CH4_aq dtc_H2_aq  dtc_O2_aq  stb_Ca++   stb_CO3--  stb_Mg++   stb_Cl-    stb_OH-    stb_H2O    stb_zzz     sumqwater  delta-t    delta-q   dtb_Ca++   dtb_CO3--  dtb_Mg++   dtb_Cl-    dtb_OH-    dtb_H2O    dtb_zzz   
  0.192E+05  0.125E-03  0.374E-04  0.977E-07  0.201E-06  0.871E-04  0.553E+02  0.100E-14  0.120E-09  0.648E-05  0.290E-08  0.871E-04  0.224E-07  0.000E+00  0.000E+00  0.100E-04  0.000E+00  0.200E-03  0.000E+00  0.000E+00  0.320E+00  0.000E+00  0.000E+00  0.000E+00  0.125E-03  0.937E-05  0.128E-09  0.393E-06  0.118E-06  0.490E-09  0.101E-08  0.277E-06  0.167E+00  0.300E-17  0.334E-12  0.146E-07  0.145E-10  0.257E-06  0.604E-10 -0.983E-14 -0.983E-14  0.501E-07  0.200E-04  0.599E-05  0.249E-07  0.512E-07  0.141E-04  0.850E+01  0.153E-15  0.576E+01  0.400E+03  0.120E+00  0.200E-04  0.626E-05  0.249E-07  0.512E-07  0.139E-04  0.850E+01  0.153E-15
  0.200E+05  0.125E-03  0.374E-04  0.978E-07  0.201E-06  0.871E-04  0.553E+02  0.100E-14  0.120E-09  0.649E-05  0.290E-08  0.871E-04  0.224E-07  0.000E+00  0.000E+00  0.100E-04  0.000E+00  0.200E-03  0.000E+00  0.000E+00  0.320E+00  0.000E+00  0.000E+00  0.000E+00  0.125E-03  0.937E-05  0.128E-09  0.392E-06  0.117E-06  0.490E-09  0.101E-08  0.277E-06  0.167E+00  0.300E-17  0.334E-12  0.146E-07  0.145E-10  0.257E-06  0.604E-10 -0.983E-14 -0.983E-14  0.501E-07  0.208E-04  0.622E-05  0.258E-07  0.533E-07  0.147E-04  0.883E+01  0.159E-15  0.600E+01  0.400E+03  0.120E+00  0.208E-04  0.649E-05  0.259E-07  0.533E-07  0.144E-04  0.883E+01  0.159E-15
  0.210E+05  0.125E-03  0.374E-04  0.976E-07  0.201E-06  0.871E-04  0.553E+02  0.100E-14  0.120E-09  0.650E-05  0.290E-08  0.871E-04  0.224E-07  0.000E+00  0.000E+00  0.100E-04  0.000E+00  0.200E-03  0.000E+00  0.000E+00  0.320E+00  0.000E+00  0.000E+00  0.000E+00  0.125E-03  0.937E-05  0.128E-09  0.392E-06  0.117E-06  0.489E-09  0.101E-08  0.277E-06  0.167E+00  0.300E-17  0.334E-12  0.147E-07  0.145E-10  0.257E-06  0.604E-10 -0.983E-14 -0.983E-14  0.501E-07  0.220E-04  0.658E-05  0.273E-07  0.563E-07  0.155E-04  0.933E+01  0.168E-15  0.630E+01  0.200E+03  0.600E-01  0.220E-04  0.685E-05  0.273E-07  0.563E-07  0.152E-04  0.933E+01  0.168E-15
  0.234E+05  0.124E-03  0.374E-04  0.976E-07  0.201E-06  0.871E-04  0.553E+02  0.100E-14  0.120E-09  0.651E-05  0.290E-08  0.871E-04  0.224E-07  0.000E+00  0.000E+00  0.100E-04  0.000E+00  0.200E-03  0.000E+00  0.000E+00  0.320E+00  0.000E+00  0.000E+00  0.000E+00  0.124E-03  0.937E-05  0.128E-09  0.392E-06  0.117E-06  0.489E-09  0.101E-08  0.277E-06  0.167E+00  0.300E-17  0.334E-12  0.147E-07  0.145E-10  0.257E-06  0.604E-10 -0.983E-14 -0.983E-14  0.501E-07  0.243E-04  0.728E-05  0.302E-07  0.623E-07  0.172E-04  0.103E+02  0.186E-15  0.702E+01  0.400E+03  0.120E+00  0.243E-04  0.755E-05  0.303E-07  0.623E-07  0.169E-04  0.103E+02  0.186E-15
  0.246E+05  0.125E-03  0.374E-04  0.977E-07  0.201E-06  0.871E-04  0.553E+02  0.100E-14  0.120E-09  0.649E-05  0.290E-08  0.871E-04  0.224E-07  0.000E+00  0.000E+00  0.100E-04  0.000E+00  0.200E-03  0.000E+00  0.000E+00  0.320E+00  0.000E+00  0.000E+00  0.000E+00  0.125E-03  0.937E-05  0.128E-09  0.392E-06  0.117E-06  0.489E-09  0.101E-08  0.277E-06  0.167E+00  0.300E-17  0.334E-12  0.146E-07  0.145E-10  0.257E-06  0.604E-10 -0.983E-14 -0.983E-14  0.501E-07  0.255E-04  0.763E-05  0.317E-07  0.654E-07  0.180E-04  0.108E+02  0.195E-15  0.738E+01  0.400E+03  0.120E+00  0.255E-04  0.790E-05  0.317E-07  0.654E-07  0.177E-04  0.108E+02  0.195E-15
  0.258E+05  0.125E-03  0.374E-04  0.977E-07  0.201E-06  0.871E-04  0.553E+02  0.100E-14  0.120E-09  0.649E-05  0.290E-08  0.871E-04  0.224E-07  0.000E+00  0.000E+00  0.100E-04  0.000E+00  0.200E-03  0.000E+00  0.000E+00  0.320E+00  0.000E+00  0.000E+00  0.000E+00  0.125E-03  0.937E-05  0.128E-09  0.392E-06  0.117E-06  0.489E-09  0.101E-08  0.277E-06  0.167E+00  0.300E-17  0.334E-12  0.146E-07  0.145E-10  0.257E-06  0.604E-10 -0.983E-14 -0.983E-14  0.501E-07  0.267E-04  0.799E-05  0.332E-07  0.684E-07  0.188E-04  0.113E+02  0.204E-15  0.774E+01  0.400E+03  0.120E+00  0.267E-04  0.826E-05  0.332E-07  0.684E-07  0.186E-04  0.113E+02  0.204E-15
  0.266E+05  0.125E-03  0.374E-04  0.977E-07  0.201E-06  0.871E-04  0.553E+02  0.100E-14  0.120E-09  0.648E-05  0.290E-08  0.871E-04  0.224E-07  0.000E+00  0.000E+00  0.100E-04  0.000E+00  0.200E-03  0.000E+00  0.000E+00  0.320E+00  0.000E+00  0.000E+00  0.000E+00  0.125E-03  0.937E-05  0.128E-09  0.392E-06  0.118E-06  0.489E-09  0.101E-08  0.277E-06  0.167E+00  0.300E-17  0.334E-12  0.146E-07  0.145E-10  0.257E-06  0.604E-10 -0.983E-14 -0.983E-14  0.501E-07  0.275E-04  0.822E-05  0.342E-07  0.704E-07  0.194E-04  0.117E+02  0.210E-15  0.798E+01  0.400E+03  0.120E+00  0.275E-04  0.849E-05  0.342E-07  0.704E-07  0.191E-04  0.117E+02  0.210E-15
  0.278E+05  0.125E-03  0.374E-04  0.976E-07  0.201E-06  0.872E-04  0.553E+02  0.100E-14  0.120E-09  0.649E-05  0.290E-08  0.871E-04  0.224E-07  0.000E+00  0.000E+00  0.100E-04  0.000E+00  0.200E-03  0.000E+00  0.000E+00  0.320E+00  0.000E+00  0.000E+00  0.000E+00  0.125E-03  0.937E-05  0.128E-09  0.392E-06  0.117E-06  0.489E-09  0.101E-08  0.277E-06  0.167E+00  0.300E-17  0.334E-12  0.146E-07  0.145E-10  0.257E-06  0.604E-10 -0.983E-14 -0.983E-14  0.501E-07  0.286E-04  0.857E-05  0.356E-07  0.734E-07  0.202E-04  0.122E+02  0.219E-15  0.834E+01  0.400E+03  0.120E+00  0.287E-04  0.884E-05  0.356E-07  0.734E-07  0.200E-04  0.122E+02  0.219E-15
  0.290E+05  0.125E-03  0.375E-04  0.977E-07  0.201E-06  0.871E-04  0.553E+02  0.100E-14  0.120E-09  0.648E-05  0.289E-08  0.870E-04  0.224E-07  0.000E+00  0.000E+00  0.100E-04  0.000E+00  0.200E-03  0.000E+00  0.000E+00  0.320E+00  0.000E+00  0.000E+00  0.000E+00  0.125E-03  0.937E-05  0.128E-09  0.393E-06  0.118E-06  0.489E-09  0.101E-08  0.277E-06  0.167E+00  0.300E-17  0.334E-12  0.146E-07  0.145E-10  0.257E-06  0.604E-10 -0.983E-14 -0.983E-14  0.501E-07  0.298E-04  0.893E-05  0.371E-07  0.765E-07  0.210E-04  0.127E+02  0.228E-15  0.870E+01  0.400E+03  0.120E+00  0.298E-04  0.920E-05  0.371E-07  0.765E-07  0.208E-04  0.127E+02  0.228E-15
  0.300E+05  0.125E-03  0.376E-04  0.977E-07  0.201E-06  0.870E-04  0.553E+02  0.100E-14  0.120E-09  0.646E-05  0.289E-08  0.870E-04  0.224E-07  0.000E+00  0.000E+00  0.100E-04  0.000E+00  0.200E-03  0.000E+00  0.000E+00  0.320E+00  0.000E+00  0.000E+00  0.000E+00  0.125E-03  0.937E-05  0.128E-09  0.393E-06  0.118E-06  0.489E-09  0.101E-08  0.276E-06  0.167E+00  0.300E-17  0.335E-12  0.145E-07  0.145E-10  0.256E-06  0.604E-10 -0.983E-14 -0.983E-14  0.501E-07  0.310E-04  0.928E-05  0.386E-07  0.795E-07  0.219E-04  0.132E+02  0.237E-15  0.900E+01  0.200E+03  0.600E-01  0.310E-04  0.955E-05  0.386E-07  0.795E-07  0.216E-04  0.132E+02  0.237E-15
 at location   0.490000000000000      [m]
